Budget,Discounted Return mean,Discounted Return std,Return mean,Return std,Episode Length mean,Episode Length std,Discounted Return SE,Return SE,Episode Length SE
8,0.021463868021965028,0.06787471034666247,0.1,0.31622776601683794,48.0,6.324555320336759,0.021463868021965028,0.09999999999999999,2.0
16,0.042927736043930055,0.09049961379554995,0.2,0.42163702135578396,46.0,8.432740427115677,0.028618490695953368,0.13333333333333333,2.666666666666666
32,0.06439160406589509,0.10368033264559437,0.3,0.48304589153964794,44.0,9.660917830792958,0.03278659997239894,0.15275252316519466,3.0550504633038926
