Budget,Discounted Return mean,Discounted Return std,Return mean,Return std,Episode Length mean,Episode Length std,Discounted Return SE,Return SE,Episode Length SE
8,0.021463868021965028,0.06787471034666247,0.1,0.31622776601683794,48.0,6.324555320336759,0.021463868021965028,0.09999999999999999,2.0
16,0.08585547208786011,0.11083893785901931,0.4,0.5163977794943223,42.0,10.327955589886445,0.0350503497068368,0.16329931618554522,3.2659863237109037
32,0.042927736043930055,0.09049961379554995,0.2,0.4216370213557839,46.0,8.432740427115677,0.028618490695953368,0.13333333333333333,2.666666666666666
