Budget,Discounted Return mean,Discounted Return std,Return mean,Return std,Episode Length mean,Episode Length std,Discounted Return SE,Return SE,Episode Length SE
8,0.08585547208786011,0.11083893785901931,0.4,0.5163977794943222,42.0,10.327955589886445,0.0350503497068368,0.1632993161855452,3.2659863237109037
16,0.10731934010982513,0.11312451724443744,0.5,0.5270462766947299,40.0,10.540925533894598,0.035773113369941704,0.16666666666666666,3.333333333333333
32,0.08585547208786011,0.11083893785901931,0.4,0.5163977794943222,42.0,10.327955589886445,0.0350503497068368,0.1632993161855452,3.2659863237109037
