Budget,Discounted Return mean,Discounted Return std,Return mean,Return std,Episode Length mean,Episode Length std,Discounted Return SE,Return SE,Episode Length SE
8,0.21457695245742797,0.19398320761737736,0.44000000000000006,0.3977715704047013,22.96,6.36434512647522,0.0613428763896237,0.12578641509408806,2.0125826415054084
16,0.258467692732811,0.20568603560327328,0.53,0.4217687623436436,21.52,6.748300197498297,0.0650436355396829,0.13337499349161705,2.133999895865873
32,0.27797468841075895,0.20439726329299016,0.5700000000000001,0.4191260749066642,20.880000000000003,6.706017198506626,0.06463608995109771,0.1325393023471403,2.120628837554244
